1777855183.0647733;w;keydown
1777855183.1667008;w;keyup
1777855183.539583; ;keydown
1777855183.6356156; ;keyup
1777855183.9527593;s;keydown
1777855184.0497339;s;keyup
1777855184.4987605;z;keydown
1777855184.5656967;z;keyup
1777855185.0257125;c;keydown
1777855185.1157053;c;keyup
1777855185.5976944;z;keydown
1777855185.6647742;z;keyup
1777855186.054734;e;keydown
1777855186.1417408;e;keyup
1777855186.4817178;b;keydown
1777855186.5797048;b;keyup
1777855186.979708;r;keydown
1777855187.075714;r;keyup
1777855187.534698;z;keydown
1777855187.6077352;z;keyup
1777855187.9657228;e;keydown
1777855188.0597298;e;keyup
1777855188.3976858;s;keydown
1777855188.4867053;s;keyup
1777855188.6267056;z;keydown
1777855188.7367496;z;keyup
1777855189.4607236;y;keydown
1777855189.5547237;y;keyup
1777855190.0357916;n;keydown
1777855190.1327455;n;keyup
1777855190.5305903;<ENTER>;keydown
1777855190.640566;<ENTER>;keyup
1777855191.282761;b;keydown
1777855191.3847542;b;keyup
1777855191.6548243;i;keydown
1777855191.7827096;i;keyup
1777855192.136683;o;keydown
1777855192.2537224;o;keyup
1777855192.5507054;m;keydown
1777855192.665684;m;keyup
1777855192.991753;e;keydown
1777855193.0618935;e;keyup
1777855193.4187934;t;keydown
1777855193.495721;t;keyup
1777855193.8378181;r;keydown
1777855193.9229176;r;keyup
1777855194.2275887;<ENTER>;keydown
1777855194.375558;<ENTER>;keyup
1777855195.0507696;p;keydown
1777855195.148684;p;keyup
1777855195.5006971;o;keydown
1777855195.6237605;o;keyup
1777855195.8309784;z;keydown
1777855195.9376922;z;keyup
1777855196.2817104;n;keydown
1777855196.3816793;n;keyup
1777855196.6737225;i;keydown
1777855196.8026986;i;keyup
1777855197.1226814;e;keydown
1777855197.2276974;e;keyup
1777855197.5737104;j;keydown
1777855197.6626868;j;keyup
1777855198.052532;<ENTER>;keydown
1777855198.142582;<ENTER>;keyup
